0,ABACA,*,*,"Abaca (n.) The Manila-hemp plant (Musa textilis); also, its fiber. See Manila hemp under Manila.",dictionarya.aiml
0,ABACI,*,*,Abaci (pl. ) of Abacus,dictionarya.aiml
0,ABACINATE,*,*,Abacinate (v. t.) To blind by a red-hot metal plate held before the eyes.,dictionarya.aiml
0,ABACINATION,*,*,Abacination (n.) The act of abacinating.,dictionarya.aiml
0,ABACISCUS,*,*,Abaciscus (n.) One of the tiles or squares of a tessellated pavement; an abaculus.,dictionarya.aiml
0,ABACIST,*,*,Abacist (n.) One who uses an abacus in casting accounts; a calculator.,dictionarya.aiml
0,ABACK,*,*,Aback (adv.) Backward against the mast; -- said of the sails when pressed by the wind.,dictionarya.aiml
0,ABACK,*,*,Aback (adv.) Behind; in the rear.,dictionarya.aiml
0,ABACK,*,*,Aback (adv.) Toward the back or rear; backward.,dictionarya.aiml
0,ABACK,*,*,Aback (n.) An abacus.,dictionarya.aiml
0,ABACTINAL,*,*,Abactinal (a.) Pertaining to the surface or end opposite to the mouth in a radiate animal; -- opposed to actinal.,dictionarya.aiml
0,ABACTION,*,*,Abaction (n.) Stealing cattle on a large scale.,dictionarya.aiml
0,ABACTOR,*,*,Abactor (n.) One who steals and drives away cattle or beasts by herds or droves.,dictionarya.aiml
0,ABACULI,*,*,Abaculi (pl. ) of Abaculus,dictionarya.aiml
0,ABACULUS,*,*,"Abaculus (n.) A small tile of glass, marble, or other substance, of various colors, used in making ornamental patterns in mosaic pavements.",dictionarya.aiml
0,ABACUS,*,*,"Abacus (n.) A board, tray, or table, divided into perforated compartments, for holding cups, bottles, or the like; a kind of cupboard, buffet, or sideboard.",dictionarya.aiml
0,ABACUS,*,*,"Abacus (n.) A calculating table or frame; an instrument for performing arithmetical calculations by balls sliding on wires, or counters in grooves, the lowest line representing units, the second line, tens, etc. It is still employed in China.",dictionarya.aiml
0,ABACUS,*,*,"Abacus (n.) A table or tray strewn with sand, anciently used for drawing, calculating, etc.",dictionarya.aiml
0,ABACUS,*,*,"Abacus (n.) A tablet, panel, or compartment in ornamented or mosaic work.",dictionarya.aiml
0,ABACUS,*,*,"Abacus (n.) The uppermost member or division of the capital of a column, immediately under the architrave. See Column.",dictionarya.aiml
0,ABACUSES,*,*,Abacuses (pl. ) of Abacus,dictionarya.aiml
0,ABADA,*,*,Abada (n.) The rhinoceros.,dictionarya.aiml
0,ABADDON,*,*,Abaddon (n.) Hell; the bottomless pit.,dictionarya.aiml
0,ABADDON,*,*,"Abaddon (n.) The destroyer, or angel of the bottomless pit; -- the same as Apollyon and Asmodeus.",dictionarya.aiml
0,ABAFT,*,*,"Abaft (adv.) Toward the stern; aft; as, to go abaft.",dictionarya.aiml
0,ABAFT,*,*,"Abaft (prep.) Behind; toward the stern from; as, abaft the wheelhouse.",dictionarya.aiml
0,ABAISANCE,*,*,Abaisance (n.) Obeisance.,dictionarya.aiml
0,ABAISER,*,*,Abaiser (n.) Ivory black or animal charcoal.,dictionarya.aiml
0,ABAIST,*,*,Abaist (p. p.) Abashed; confounded; discomfited.,dictionarya.aiml
0,ABALIENATE,*,*,Abalienate (v. t.) To cause alienation of (mind).,dictionarya.aiml
0,ABALIENATE,*,*,Abalienate (v. t.) To estrange; to withdraw.,dictionarya.aiml
0,ABALIENATE,*,*,Abalienate (v. t.) To transfer the title of from one to another; to alienate.,dictionarya.aiml
0,ABALIENATION,*,*,Abalienation (n.) The act of abalienating; alienation; estrangement.,dictionarya.aiml
0,ABALONE,*,*,"Abalone (n.) A univalve mollusk of the genus Haliotis. The shell is lined with mother-of-pearl, and used for ornamental purposes; the sea-ear. Several large species are found on the coast of California, clinging closely to the rocks.",dictionarya.aiml
0,ABAND,*,*,Aband (v. t.) To abandon.,dictionarya.aiml
0,ABAND,*,*,Aband (v. t.) To banish; to expel.,dictionarya.aiml
0,ABANDON,*,*,Abandon (n.) A complete giving up to natural impulses; freedom from artificial constraint; careless freedom or ease.,dictionarya.aiml
0,ABANDON,*,*,Abandon (v. t.) Reflexively: To give (one's self) up without attempt at self-control; to yield (one's self) unrestrainedly; -- often in a bad sense.,dictionarya.aiml
0,ABANDON,*,*,Abandon (v. t.) To cast or drive out; to banish; to expel; to reject.,dictionarya.aiml
0,ABANDON,*,*,"Abandon (v. t.) To give up absolutely; to forsake entirely ; to renounce utterly; to relinquish all connection with or concern on; to desert, as a person to whom one owes allegiance or fidelity; to quit; to surrender.",dictionarya.aiml
0,ABANDON,*,*,"Abandon (v. t.) To relinquish all claim to; -- used when an insured person gives up to underwriters all claim to the property covered by a policy, which may remain after loss or damage by a peril insured against.",dictionarya.aiml
0,ABANDON,*,*,Abandon (v.) Abandonment; relinquishment.,dictionarya.aiml
0,ABANDONED,*,*,"Abandoned (a.) Forsaken, deserted.",dictionarya.aiml
0,ABANDONED,*,*,"Abandoned (a.) Self-abandoned, or given up to vice; extremely wicked, or sinning without restraint; irreclaimably wicked ; as, an abandoned villain.",dictionarya.aiml
0,ABANDONED,*,*,Abandoned (imp. & p. p.) of Abandon,dictionarya.aiml
0,ABANDONEDLY,*,*,Abandonedly (adv.) Unrestrainedly.,dictionarya.aiml
0,ABANDONEE,*,*,Abandonee (n.) One to whom anything is legally abandoned.,dictionarya.aiml
0,ABANDONER,*,*,Abandoner (n.) One who abandons.,dictionarya.aiml
0,ABANDONING,*,*,Abandoning (p. pr. & vb. n.) of Abandon,dictionarya.aiml
0,ABANDONMENT,*,*,Abandonment (n.) Careless freedom or ease; abandon.,dictionarya.aiml
0,ABANDONMENT,*,*,"Abandonment (n.) The act of abandoning, or the state of being abandoned; total desertion; relinquishment.",dictionarya.aiml
0,ABANDONMENT,*,*,Abandonment (n.) The relinquishment by the insured to the underwriters of what may remain of the property insured after a loss or damage by a peril insured against.,dictionarya.aiml
0,ABANDONMENT,*,*,"Abandonment (n.) The relinquishment of a right, claim, or privilege, as to mill site, etc.",dictionarya.aiml
0,ABANDONMENT,*,*,"Abandonment (n.) The voluntary leaving of a person to whom one is bound by a special relation, as a wife, husband, or child; desertion.",dictionarya.aiml
0,ABANDUM,*,*,Abandum (n.) Anything forfeited or confiscated.,dictionarya.aiml
0,ABANET,*,*,Abanet (n.) See Abnet.,dictionarya.aiml
0,ABANGA,*,*,"Abanga (n.) A West Indian palm; also the fruit of this palm, the seeds of which are used as a remedy for diseases of the chest.",dictionarya.aiml
0,ABANNATION,*,*,Abannation (n.) Alt. of Abannition,dictionarya.aiml
0,ABANNITION,*,*,Abannition (n.) Banishment.,dictionarya.aiml
0,ABARTICULATION,*,*,"Abarticulation (n.) Articulation, usually that kind of articulation which admits of free motion in the joint; diarthrosis.",dictionarya.aiml
0,ABASE,*,*,"Abase (a.) To cast down or reduce low or lower, as in rank, office, condition in life, or estimation of worthiness; to depress; to humble; to degrade.",dictionarya.aiml
0,ABASE,*,*,"Abase (a.) To lower or depress; to throw or cast down; as, to abase the eye.",dictionarya.aiml
0,ABASED,*,*,"Abased (a.) Borne lower than usual, as a fess; also, having the ends of the wings turned downward towards the point of the shield.",dictionarya.aiml
0,ABASED,*,*,Abased (a.) Lowered; humbled.,dictionarya.aiml
0,ABASED,*,*,Abased (imp. & p. p.) of Abase,dictionarya.aiml
0,ABASEDLY,*,*,Abasedly (adv.) Abjectly; downcastly.,dictionarya.aiml
0,ABASEMENT,*,*,"Abasement (n.) The act of abasing, humbling, or bringing low; the state of being abased or humbled; humiliation.",dictionarya.aiml
0,ABASER,*,*,"Abaser (n.) He who, or that which, abases.",dictionarya.aiml
0,ABASH,*,*,"Abash (v. t.) To destroy the self-possession of; to confuse or confound, as by exciting suddenly a consciousness of guilt, mistake, or inferiority; to put to shame; to disconcert; to discomfit.",dictionarya.aiml
0,ABASHED,*,*,Abashed (imp. & p. p.) of Abash,dictionarya.aiml
0,ABASHEDLY,*,*,Abashedly (adv.) In an abashed manner.,dictionarya.aiml
0,ABASHING,*,*,Abashing (p. pr. & vb. n.) of Abash,dictionarya.aiml
0,ABASHMENT,*,*,Abashment (n.) The state of being abashed; confusion from shame.,dictionarya.aiml
0,ABASING,*,*,Abasing (p. pr. & vb. n.) of Abase,dictionarya.aiml
0,ABASSI,*,*,Abassi (n.) Alt. of Abassis,dictionarya.aiml
0,ABASSIS,*,*,"Abassis (n.) A silver coin of Persia, worth about twenty cents.",dictionarya.aiml
0,ABATABLE,*,*,"Abatable (a.) Capable of being abated; as, an abatable writ or nuisance.",dictionarya.aiml
0,ABATE,*,*,Abate (n.) Abatement.,dictionarya.aiml
0,ABATE,*,*,"Abate (v. t.) To be defeated, or come to naught; to fall through; to fail; as, a writ abates.",dictionarya.aiml
0,ABATE,*,*,Abate (v. t.) To beat down; to overthrow.,dictionarya.aiml
0,ABATE,*,*,Abate (v. t.) To blunt.,dictionarya.aiml
0,ABATE,*,*,"Abate (v. t.) To bring down or reduce from a higher to a lower state, number, or degree; to lessen; to diminish; to contract; to moderate; to cut short; as, to abate a demand; to abate pride, zeal, hope.",dictionarya.aiml
0,ABATE,*,*,"Abate (v. t.) To bring entirely down or put an end to; to do away with; as, to abate a nuisance, to abate a writ.",dictionarya.aiml
0,ABATE,*,*,"Abate (v. t.) To decrease, or become less in strength or violence; as, pain abates, a storm abates.",dictionarya.aiml
0,ABATE,*,*,"Abate (v. t.) To deduct; to omit; as, to abate something from a price.",dictionarya.aiml
0,ABATE,*,*,"Abate (v. t.) To diminish; to reduce. Legacies are liable to be abated entirely or in proportion, upon a deficiency of assets.",dictionarya.aiml
0,ABATE,*,*,Abate (v. t.) To reduce in estimation; to deprive.,dictionarya.aiml
0,ABATED,*,*,Abated (imp. & p. p.) of Abate,dictionarya.aiml
0,ABATEMENT,*,*,Abatement (n.) A mark of dishonor on an escutcheon.,dictionarya.aiml
0,ABATEMENT,*,*,"Abatement (n.) The act of abating, or the state of being abated; a lessening, diminution, or reduction; removal or putting an end to; as, the abatement of a nuisance is the suppression thereof.",dictionarya.aiml
0,ABATEMENT,*,*,Abatement (n.) The amount abated; that which is taken away by way of reduction; deduction; decrease; a rebate or discount allowed.,dictionarya.aiml
0,ABATEMENT,*,*,"Abatement (n.) The entry of a stranger, without right, into a freehold after the death of the last possessor, before the heir or devisee.",dictionarya.aiml
0,ABATER,*,*,"Abater (n.) One who, or that which, abates.",dictionarya.aiml
0,ABATING,*,*,Abating (p. pr. & vb. n.) of Abate,dictionarya.aiml
0,ABATIS,*,*,Abatis (n.) Alt. of Abattis,dictionarya.aiml
0,ABATISED,*,*,Abatised (a.) Provided with an abatis.,dictionarya.aiml
0,ABATOR,*,*,"Abator (n.) A person who, without right, enters into a freehold on the death of the last possessor, before the heir or devisee.",dictionarya.aiml
0,ABATOR,*,*,Abator (n.) One who abates a nuisance.,dictionarya.aiml
0,ABATTIS,*,*,"Abattis (n.) A means of defense formed by felled trees, the ends of whose branches are sharpened and directed outwards, or against the enemy.",dictionarya.aiml
0,ABATTOIR,*,*,"Abattoir (n.) A public slaughterhouse for cattle, sheep, etc.",dictionarya.aiml
0,ABATTOIRS,*,*,Abattoirs (pl. ) of Abattoir,dictionarya.aiml
0,ABATURE,*,*,Abature (n.) Grass and sprigs beaten or trampled down by a stag passing through them.,dictionarya.aiml
0,ABATVOIX,*,*,Abatvoix (n.) The sounding-board over a pulpit or rostrum.,dictionarya.aiml
0,ABAWED,*,*,Abawed (p. p.) Astonished; abashed.,dictionarya.aiml
0,ABAXIAL,*,*,Abaxial (a.) Alt. of Abaxile,dictionarya.aiml
0,ABAXILE,*,*,Abaxile (a.) Away from the axis or central line; eccentric.,dictionarya.aiml
0,ABAY,*,*,Abay (n.) Barking; baying of dogs upon their prey. See Bay.,dictionarya.aiml
0,ABB,*,*,"Abb (n.) Among weavers, yarn for the warp. Hence, abb wool is wool for the abb.",dictionarya.aiml
0,ABB,*,*,Abb wool () See Abb.,dictionarya.aiml
0,ABBA,*,*,"Abba (n.) Father; religious superior; -- in the Syriac, Coptic, and Ethiopic churches, a title given to the bishops, and by the bishops to the patriarch.",dictionarya.aiml
0,ABBACIES,*,*,Abbacies (pl. ) of Abbacy,dictionarya.aiml
0,ABBACY,*,*,"Abbacy (n.) The dignity, estate, or jurisdiction of an abbot.",dictionarya.aiml
0,ABBATIAL,*,*,"Abbatial (a.) Belonging to an abbey; as, abbatial rights.",dictionarya.aiml
0,ABBATICAL,*,*,Abbatical (a.) Abbatial.,dictionarya.aiml
0,ABBE,*,*,"Abbe (n.) The French word answering to the English abbot, the head of an abbey; but commonly a title of respect given in France to every one vested with the ecclesiastical habit or dress.",dictionarya.aiml
0,ABBESS,*,*,"Abbess (n.) A female superior or governess of a nunnery, or convent of nuns, having the same authority over the nuns which the abbots have over the monks. See Abbey.",dictionarya.aiml
0,ABBEY,*,*,"Abbey (n.) A monastery or society of persons of either sex, secluded from the world and devoted to religion and celibacy; also, the monastic building or buildings.",dictionarya.aiml
0,ABBEY,*,*,Abbey (n.) The church of a monastery.,dictionarya.aiml
0,ABBEYS,*,*,Abbeys (pl. ) of Abbey,dictionarya.aiml
0,ABBOT,*,*,Abbot (n.) One of a class of bishops whose sees were formerly abbeys.,dictionarya.aiml
0,ABBOT,*,*,Abbot (n.) The superior or head of an abbey.,dictionarya.aiml
0,ABBOTSHIP,*,*,Abbotship (n.) The state or office of an abbot.,dictionarya.aiml
0,ABBREVIATE,*,*,Abbreviate (a.) Abbreviated; abridged; shortened.,dictionarya.aiml
0,ABBREVIATE,*,*,Abbreviate (a.) Having one part relatively shorter than another or than the ordinary type.,dictionarya.aiml
0,ABBREVIATE,*,*,Abbreviate (n.) An abridgment.,dictionarya.aiml
0,ABBREVIATE,*,*,"Abbreviate (v. t.) To make briefer; to shorten; to abridge; to reduce by contraction or omission, especially of words written or spoken.",dictionarya.aiml
0,ABBREVIATE,*,*,"Abbreviate (v. t.) To reduce to lower terms, as a fraction.",dictionarya.aiml
0,ABBREVIATED,*,*,Abbreviated (a.) Shortened; relatively short; abbreviate.,dictionarya.aiml
0,ABBREVIATED,*,*,Abbreviated (imp. & p. p.) of Abbreviate,dictionarya.aiml
0,ABBREVIATING,*,*,Abbreviating (p. pr. & vb. n.) of Abbreviate,dictionarya.aiml
0,ABBREVIATION,*,*,"Abbreviation (n.) One dash, or more, through the stem of a note, dividing it respectively into quavers, semiquavers, or demi-semiquavers.",dictionarya.aiml
0,ABBREVIATION,*,*,"Abbreviation (n.) The act of shortening, or reducing.",dictionarya.aiml
0,ABBREVIATION,*,*,"Abbreviation (n.) The form to which a word or phrase is reduced by contraction and omission; a letter or letters, standing for a word or phrase of which they are a part; as, Gen. for Genesis; U.S.A. for United States of America.",dictionarya.aiml
0,ABBREVIATION,*,*,Abbreviation (n.) The result of abbreviating; an abridgment.,dictionarya.aiml
0,ABBREVIATOR,*,*,"Abbreviator (n.) One of a college of seventy-two officers of the papal court whose duty is to make a short minute of a decision on a petition, or reply of the pope to a letter, and afterwards expand the minute into official form.",dictionarya.aiml
0,ABBREVIATOR,*,*,Abbreviator (n.) One who abbreviates or shortens.,dictionarya.aiml
0,ABBREVIATORY,*,*,Abbreviatory (a.) Serving or tending to abbreviate; shortening; abridging.,dictionarya.aiml
0,ABBREVIATURE,*,*,Abbreviature (n.) An abbreviation; an abbreviated state or form.,dictionarya.aiml
0,ABBREVIATURE,*,*,Abbreviature (n.) An abridgment; a compendium or abstract.,dictionarya.aiml
0,ABDAL,*,*,Abdal (n.) A religious devotee or dervish in Persia.,dictionarya.aiml
0,ABDERIAN,*,*,Abderian (a.) Given to laughter; inclined to foolish or incessant merriment.,dictionarya.aiml
0,ABDERITE,*,*,"Abderite (n.) An inhabitant of Abdera, in Thrace.",dictionarya.aiml
0,ABDEST,*,*,Abdest (n.) Purification by washing the hands before prayer; -- a Mohammedan rite.,dictionarya.aiml
0,ABDICABLE,*,*,Abdicable (a.) Capable of being abdicated.,dictionarya.aiml
0,ABDICANT,*,*,Abdicant (a.) Abdicating; renouncing; -- followed by of.,dictionarya.aiml
0,ABDICANT,*,*,Abdicant (n.) One who abdicates.,dictionarya.aiml
0,ABDICATE,*,*,"Abdicate (v. i.) To relinquish or renounce a throne, or other high office or dignity.",dictionarya.aiml
0,ABDICATE,*,*,"Abdicate (v. t.) To disclaim and expel from the family, as a father his child; to disown; to disinherit.",dictionarya.aiml
0,ABDICATE,*,*,Abdicate (v. t.) To reject; to cast off.,dictionarya.aiml
0,ABDICATE,*,*,"Abdicate (v. t.) To renounce; to relinquish; -- said of authority, a trust, duty, right, etc.",dictionarya.aiml
0,ABDICATE,*,*,"Abdicate (v. t.) To surrender or relinquish, as sovereign power; to withdraw definitely from filling or exercising, as a high office, station, dignity; as, to abdicate the throne, the crown, the papacy.",dictionarya.aiml
0,ABDICATED,*,*,Abdicated (imp. & p. p.) of Abdicate,dictionarya.aiml
0,ABDICATING,*,*,Abdicating (p. pr. & vb. n.) of Abdicate,dictionarya.aiml
0,ABDICATION,*,*,"Abdication (n.) The act of abdicating; the renunciation of a high office, dignity, or trust, by its holder; commonly the voluntary renunciation of sovereign power; as, abdication of the throne, government, power, authority.",dictionarya.aiml
0,ABDICATIVE,*,*,"Abdicative (a.) Causing, or implying, abdication.",dictionarya.aiml
0,ABDICATOR,*,*,Abdicator (n.) One who abdicates.,dictionarya.aiml
0,ABDITIVE,*,*,Abditive (a.) Having the quality of hiding.,dictionarya.aiml
0,ABDITORY,*,*,Abditory (n.) A place for hiding or preserving articles of value.,dictionarya.aiml
0,ABDOMEN,*,*,"Abdomen (n.) The belly, or that part of the body between the thorax and the pelvis. Also, the cavity of the belly, which is lined by the peritoneum, and contains the stomach, bowels, and other viscera. In man, often restricted to the part between the diaphragm and the commencement of the pelvis, the remainder being called the pelvic cavity.",dictionarya.aiml
0,ABDOMEN,*,*,"Abdomen (n.) The posterior section of the body, behind the thorax, in insects, crustaceans, and other Arthropoda.",dictionarya.aiml
0,ABDOMINAL,*,*,"Abdominal (a.) Having abdominal fins; belonging to the Abdominales; as, abdominal fishes.",dictionarya.aiml
0,ABDOMINAL,*,*,"Abdominal (a.) Of or pertaining to the abdomen; ventral; as, the abdominal regions, muscles, cavity.",dictionarya.aiml
0,ABDOMINAL,*,*,Abdominal (n.) A fish of the group Abdominales.,dictionarya.aiml
0,ABDOMINALES,*,*,"Abdominales (n. pl.) A group including the greater part of fresh-water fishes, and many marine ones, having the ventral fins under the abdomen behind the pectorals.",dictionarya.aiml
0,ABDOMINALES,*,*,Abdominales (pl. ) of Abdominal,dictionarya.aiml
0,ABDOMINALIA,*,*,Abdominalia (n. pl.) A group of cirripeds having abdominal appendages.,dictionarya.aiml
0,ABDOMINALS,*,*,Abdominals (pl. ) of Abdominal,dictionarya.aiml
0,ABDOMINOSCOPY,*,*,Abdominoscopy (n.) Examination of the abdomen to detect abdominal disease.,dictionarya.aiml
0,ABDOMINOTHORACIC,*,*,"Abdominothoracic (a.) Relating to the abdomen and the thorax, or chest.",dictionarya.aiml
0,ABDOMINOUS,*,*,Abdominous (a.) Having a protuberant belly; pot-bellied.,dictionarya.aiml
0,ABDUCE,*,*,Abduce (v. t.) To draw or conduct away; to withdraw; to draw to a different part.,dictionarya.aiml
0,ABDUCED,*,*,Abduced (imp. & p. p.) of Abduce,dictionarya.aiml
0,ABDUCING,*,*,Abducing (p. pr. & vb. n.) of Abduce,dictionarya.aiml
0,ABDUCT,*,*,"Abduct (v. t.) To draw away, as a limb or other part, from its ordinary position.",dictionarya.aiml
0,ABDUCT,*,*,Abduct (v. t.) To take away surreptitiously by force; to carry away (a human being) wrongfully and usually by violence; to kidnap.,dictionarya.aiml
0,ABDUCTED,*,*,Abducted (imp. & p. p.) of Abduct,dictionarya.aiml
0,ABDUCTING,*,*,Abducting (p. pr. & vb. n.) of Abduct,dictionarya.aiml
0,ABDUCTION,*,*,"Abduction (n.) A syllogism or form of argument in which the major is evident, but the minor is only probable.",dictionarya.aiml
0,ABDUCTION,*,*,Abduction (n.) The act of abducing or abducting; a drawing apart; a carrying away.,dictionarya.aiml
0,ABDUCTION,*,*,"Abduction (n.) The movement which separates a limb or other part from the axis, or middle line, of the body.",dictionarya.aiml
0,ABDUCTION,*,*,"Abduction (n.) The wrongful, and usually the forcible, carrying off of a human being; as, the abduction of a child, the abduction of an heiress.",dictionarya.aiml
0,ABDUCTOR,*,*,"Abductor (n.) A muscle which serves to draw a part out, or form the median line of the body; as, the abductor oculi, which draws the eye outward.",dictionarya.aiml
0,ABDUCTOR,*,*,Abductor (n.) One who abducts.,dictionarya.aiml
0,ABEAM,*,*,"Abeam (adv.) On the beam, that is, on a line which forms a right angle with the ship's keel; opposite to the center of the ship's side.",dictionarya.aiml
0,ABEAR,*,*,Abear (v. t.) To bear; to behave.,dictionarya.aiml
0,ABEAR,*,*,Abear (v. t.) To put up with; to endure.,dictionarya.aiml
0,ABEARANCE,*,*,Abearance (n.) Behavior.,dictionarya.aiml
0,ABEARING,*,*,Abearing (n.) Behavior.,dictionarya.aiml
0,ABECEDARIAN,*,*,Abecedarian (a.) Alt. of Abecedary,dictionarya.aiml
0,ABECEDARIAN,*,*,Abecedarian (n.) One engaged in teaching the alphabet.,dictionarya.aiml
0,ABECEDARIAN,*,*,"Abecedarian (n.) One who is learning the alphabet; hence, a tyro.",dictionarya.aiml
0,ABECEDARY,*,*,"Abecedary (a.) Pertaining to, or formed by, the letters of the alphabet; alphabetic; hence, rudimentary.",dictionarya.aiml
0,ABECEDARY,*,*,Abecedary (n.) A primer; the first principle or rudiment of anything.,dictionarya.aiml
0,ABED,*,*,"Abed (adv.) In bed, or on the bed.",dictionarya.aiml
0,ABED,*,*,"Abed (adv.) To childbed (in the phrase ""brought abed,"" that is, delivered of a child).",dictionarya.aiml
0,ABEGGE,*,*,Abegge () Same as Aby.,dictionarya.aiml
0,ABELE,*,*,Abele (n.) The white poplar (Populus alba).,dictionarya.aiml
0,ABELIAN,*,*,Abelian (n.) Alt. of Abelonian,dictionarya.aiml
0,ABELITE,*,*,Abelite (n.) Alt. of Abelonian,dictionarya.aiml
0,ABELMOSK,*,*,"Abelmosk (n.) An evergreen shrub (Hibiscus -- formerly Abelmoschus -- moschatus), of the East and West Indies and Northern Africa, whose musky seeds are used in perfumery and to flavor coffee; -- sometimes called musk mallow.",dictionarya.aiml
0,ABELONIAN,*,*,"Abelonian (n.) One of a sect in Africa (4th century), mentioned by St. Augustine, who states that they married, but lived in continence, after the manner, as they pretended, of Abel.",dictionarya.aiml
0,ABER DE VINE,*,*,"Aber-de-vine (n.) The European siskin (Carduelis spinus), a small green and yellow finch, related to the goldfinch.",dictionarya.aiml
0,ABERR,*,*,Aberr (v. i.) To wander; to stray.,dictionarya.aiml
